Date,High,Low,Open,Close,Volume,Adj Close
2020-12-31,131.50999450683594,129.14999389648438,131.36500549316406,130.5500030517578,19242400.0,130.4138641357422
2021-01-04,136.52499389648438,129.625,131.04249572753906,131.13499450683594,56064000.0,130.9982452392578
2021-01-05,134.43499755859375,130.8699951171875,130.99749755859375,134.04750061035156,32276000.0,133.90769958496094
2021-01-06,132.4499969482422,125.86000061035156,132.22500610351562,126.1449966430664,58042400.0,126.01344299316406
2021-01-07,133.77749633789062,128.86500549316406,129.6750030517578,133.44000244140625,46148000.0,133.30084228515625
2021-01-08,134.2100067138672,130.4199981689453,133.625,132.7675018310547,29252800.0,132.62904357910156
2021-01-11,139.61000061035156,133.625,134.1875,136.21499633789062,51834400.0,136.07293701171875
2021-01-12,137.5449981689453,133.4499969482422,137.52499389648438,134.84750366210938,29147600.0,134.7068634033203
2021-01-13,136.25,133.85000610351562,134.89999389648438,135.3175048828125,21002800.0,135.1763916015625
2021-01-14,135.99749755859375,131.80499267578125,135.75,132.00250244140625,28312000.0,131.86483764648438
2021-01-15,133.25250244140625,128.48500061035156,132.27999877929688,128.59500122070312,27778000.0,128.4608917236328
2021-01-19,130.94000244140625,128.44000244140625,130.16250610351562,130.25250244140625,22618800.0,130.11666870117188
2021-01-20,134.30499267578125,130.5675048828125,131.11749267578125,133.65750122070312,25857200.0,133.51812744140625
2021-01-21,139.99249267578125,132.52999877929688,134.18499755859375,138.6750030517578,33778000.0,138.5303955078125
2021-01-22,138.41749572753906,136.2725067138672,137.39999389648438,137.125,24682000.0,136.98199462890625
2021-01-25,138.28500366210938,132.36500549316406,137.8175048828125,136.53250122070312,25111200.0,136.39012145996094
2021-01-26,136.44749450683594,133.875,135.80499267578125,134.3524932861328,16398000.0,134.21238708496094
2021-01-27,132.32749938964844,127.9375,132.3000030517578,129.17750549316406,37127200.0,129.04281616210938
2021-01-28,133.3975067138672,129.60499572753906,129.96249389648438,130.50999450683594,22831600.0,130.3739013671875
2021-01-29,133.34750366210938,129.11500549316406,130.75,129.8975067138672,27155200.0,129.7620391845703
2021-02-01,132.70750427246094,129.02749633789062,130.53250122070312,132.3699951171875,21720400.0,132.23196411132812
2021-02-02,135.72000122070312,132.85499572753906,133.9875030517578,135.5675048828125,22044000.0,135.42613220214844
